0.02 0.02 0.86600
0.02 0.04 0.86200
0.02 0.06 0.85600
0.02 0.08 0.84800
0.02 0.10 0.83600
0.02 0.12 0.82400
0.02 0.14 0.81200
0.02 0.16 0.80200
0.02 0.18 0.79000
0.02 0.20 0.78400
0.02 0.22 0.77400
0.02 0.24 0.74600
0.02 0.26 0.71400
0.02 0.28 0.68200
0.02 0.30 0.61000
0.02 0.32 0.51600
0.02 0.34 0.42800
0.02 0.36 0.29200
0.02 0.38 0.15600
0.02 0.40 0.05800
0.02 0.42 0.02000
0.02 0.44 0.00400
0.02 0.46 0.00200
0.02 0.48 0.00000
0.02 0.50 0.00000
0.02 0.52 0.00000
0.02 0.54 0.00000
0.02 0.56 0.00000
0.02 0.58 0.00000
0.02 0.60 0.00000
0.02 0.62 0.00000
0.02 0.64 0.00000
0.02 0.66 0.00000
0.02 0.68 0.00000
0.02 0.70 0.00000
0.02 0.72 0.00000
0.02 0.74 0.00000
0.02 0.76 0.00000
0.02 0.78 0.00000
0.02 0.80 0.00000
0.02 0.82 0.00000
0.02 0.84 0.00000
0.02 0.86 0.00000
0.02 0.88 0.00000
0.02 0.90 0.00000
0.02 0.92 0.00000
0.02 0.94 0.00000
0.02 0.96 0.00000
0.02 0.98 0.00000
0.04 0.02 0.97600
0.04 0.04 0.97600
0.04 0.06 0.97600
0.04 0.08 0.97400
0.04 0.10 0.96800
0.04 0.12 0.96400
0.04 0.14 0.95800
0.04 0.16 0.95400
0.04 0.18 0.94600
0.04 0.20 0.94600
0.04 0.22 0.93600
0.04 0.24 0.92200
0.04 0.26 0.91000
0.04 0.28 0.88200
0.04 0.30 0.86200
0.04 0.32 0.80200
0.04 0.34 0.72400
0.04 0.36 0.52600
0.04 0.38 0.34400
0.04 0.40 0.19600
0.04 0.42 0.06800
0.04 0.44 0.02200
0.04 0.46 0.01200
0.04 0.48 0.00200
0.04 0.50 0.00000
0.04 0.52 0.00000
0.04 0.54 0.00000
0.04 0.56 0.00000
0.04 0.58 0.00000
0.04 0.60 0.00000
0.04 0.62 0.00000
0.04 0.64 0.00000
0.04 0.66 0.00000
0.04 0.68 0.00000
0.04 0.70 0.00000
0.04 0.72 0.00000
0.04 0.74 0.00000
0.04 0.76 0.00000
0.04 0.78 0.00000
0.04 0.80 0.00000
0.04 0.82 0.00000
0.04 0.84 0.00000
0.04 0.86 0.00000
0.04 0.88 0.00000
0.04 0.90 0.00000
0.04 0.92 0.00000
0.04 0.94 0.00000
0.04 0.96 0.00000
0.04 0.98 0.00000
0.06 0.02 0.99400
0.06 0.04 0.99400
0.06 0.06 0.99400
0.06 0.08 0.99400
0.06 0.10 0.99000
0.06 0.12 0.98800
0.06 0.14 0.98600
0.06 0.16 0.98400
0.06 0.18 0.98400
0.06 0.20 0.98600
0.06 0.22 0.98200
0.06 0.24 0.97800
0.06 0.26 0.96600
0.06 0.28 0.96200
0.06 0.30 0.94200
0.06 0.32 0.89600
0.06 0.34 0.83000
0.06 0.36 0.69000
0.06 0.38 0.50400
0.06 0.40 0.31800
0.06 0.42 0.16000
0.06 0.44 0.08000
0.06 0.46 0.04000
0.06 0.48 0.00600
0.06 0.50 0.00000
0.06 0.52 0.00000
0.06 0.54 0.00000
0.06 0.56 0.00000
0.06 0.58 0.00000
0.06 0.60 0.00000
0.06 0.62 0.00000
0.06 0.64 0.00000
0.06 0.66 0.00000
0.06 0.68 0.00000
0.06 0.70 0.00000
0.06 0.72 0.00000
0.06 0.74 0.00000
0.06 0.76 0.00000
0.06 0.78 0.00000
0.06 0.80 0.00000
0.06 0.82 0.00000
0.06 0.84 0.00000
0.06 0.86 0.00000
0.06 0.88 0.00000
0.06 0.90 0.00000
0.06 0.92 0.00000
0.06 0.94 0.00000
0.06 0.96 0.00000
0.06 0.98 0.00000
0.08 0.02 1.00000
0.08 0.04 1.00000
0.08 0.06 1.00000
0.08 0.08 1.00000
0.08 0.10 0.99800
0.08 0.12 0.99800
0.08 0.14 0.99800
0.08 0.16 0.99800
0.08 0.18 0.99800
0.08 0.20 0.99800
0.08 0.22 0.99600
0.08 0.24 0.99000
0.08 0.26 0.98400
