0.990000 0.010000 1.000000 0.000000
0.990000 0.020000 1.000000 0.000000
0.990000 0.030000 1.000000 0.000000
0.990000 0.040000 1.000000 0.000000
0.990000 0.050000 1.000000 0.000000
0.990000 0.060000 1.000000 0.000000
0.990000 0.070000 1.000000 0.000000
0.990000 0.080000 1.000000 0.000000
0.990000 0.090000 1.000000 0.000000
0.990000 0.100000 1.000000 0.000000
0.990000 0.110000 1.000000 0.000000
0.990000 0.120000 1.000000 0.000000
0.990000 0.130000 1.000000 0.000000
0.990000 0.140000 1.000000 0.000000
0.990000 0.150000 1.000000 0.000000
0.990000 0.160000 1.000000 0.000000
0.990000 0.170000 1.000000 0.000000
0.990000 0.180000 1.000000 0.000000
0.990000 0.190000 1.000000 0.000000
0.990000 0.200000 1.000000 0.000000
0.990000 0.210000 1.000000 0.000000
0.990000 0.220000 1.000000 0.000000
0.990000 0.230000 1.000000 0.000000
0.990000 0.240000 1.000000 0.000000
0.990000 0.250000 1.000000 0.000000
0.990000 0.260000 1.000000 0.000000
0.990000 0.270000 1.000000 0.000000
0.990000 0.280000 1.000000 0.000000
0.990000 0.290000 1.000000 0.000000
0.990000 0.300000 1.000000 0.000000
0.990000 0.310000 1.000000 0.000000
0.990000 0.320000 1.000000 0.000000
0.990000 0.330000 1.000000 0.000000
0.990000 0.340000 1.000000 0.000000
0.990000 0.350000 1.000000 0.000000
0.990000 0.360000 1.000000 0.000000
0.990000 0.370000 1.000000 0.000000
0.990000 0.380000 1.000000 0.000000
0.990000 0.390000 1.000000 0.000000
0.990000 0.400000 1.000000 0.000000
0.990000 0.410000 1.000000 0.000000
0.990000 0.420000 1.000000 0.000000
0.990000 0.430000 1.000000 0.000000
0.990000 0.440000 1.000000 0.000000
0.990000 0.450000 1.000000 0.000000
0.990000 0.460000 1.000000 0.000000
0.990000 0.470000 1.000000 0.000000
0.990000 0.480000 1.000000 0.000000
0.990000 0.490000 1.000000 0.000000
0.990000 0.500000 1.000000 0.000000
0.990000 0.510000 1.000000 0.000000
0.990000 0.520000 1.000000 0.000000
0.990000 0.530000 1.000000 0.000000
0.990000 0.540000 1.000000 0.000000
0.990000 0.550000 1.000000 0.000000
0.990000 0.560000 1.000000 0.000000
0.990000 0.570000 1.000000 0.000000
0.990000 0.580000 1.000000 0.000000
0.990000 0.590000 0.985000 0.045000
0.990000 0.600000 0.964000 0.108000
0.990000 0.610000 0.915000 0.119269
0.990000 0.620000 0.790000 0.210143
0.990000 0.630000 0.832000 0.170985
0.990000 0.640000 0.831000 0.210069
0.990000 0.650000 0.842000 0.195079
0.990000 0.660000 0.715000 0.247194
0.990000 0.670000 0.816000 0.206019
0.990000 0.680000 0.775000 0.229967
0.990000 0.690000 0.674000 0.222045
0.990000 0.700000 0.614000 0.203873
0.990000 0.710000 0.760000 0.241454
0.990000 0.720000 0.687000 0.260732
0.990000 0.730000 0.759000 0.251494
0.990000 0.740000 0.612000 0.259068
0.990000 0.750000 0.691000 0.253553
0.990000 0.760000 0.695000 0.308294
0.990000 0.770000 0.782000 0.268283
0.990000 0.780000 0.552000 0.234938
0.990000 0.790000 0.593000 0.267882
0.990000 0.800000 0.602000 0.268097
0.990000 0.810000 0.584000 0.283556
0.990000 0.820000 0.461000 0.184253
0.990000 0.830000 0.463000 0.182102
0.990000 0.840000 0.559000 0.289981
0.990000 0.850000 0.460000 0.188627
0.990000 0.860000 0.503000 0.250641
0.990000 0.870000 0.635000 0.299040
0.990000 0.880000 0.383000 0.053488
0.990000 0.890000 0.405000 0.203826
0.990000 0.900000 0.370000 0.065422
0.990000 0.910000 0.440000 0.193494
0.990000 0.920000 0.339000 0.041581
0.990000 0.930000 0.344000 0.032924
0.990000 0.940000 0.309000 0.036180
0.990000 0.950000 0.394000 0.206359
0.990000 0.960000 0.456000 0.273540
0.990000 0.970000 0.328000 0.047074
0.990000 0.980000 0.297000 0.044057
0.990000 0.990000 0.309000 0.040853
0.980000 0.010000 1.000000 0.000000
0.980000 0.020000 1.000000 0.000000
0.980000 0.030000 1.000000 0.000000
0.980000 0.040000 1.000000 0.000000
0.980000 0.050000 1.000000 0.000000
0.980000 0.060000 1.000000 0.000000
0.980000 0.070000 1.000000 0.000000
0.980000 0.080000 1.000000 0.000000
0.980000 0.090000 1.000000 0.000000
0.980000 0.100000 1.000000 0.000000
0.980000 0.110000 1.000000 0.000000
0.980000 0.120000 1.000000 0.000000
0.980000 0.130000 1.000000 0.000000
0.980000 0.140000 1.000000 0.000000
0.980000 0.150000 1.000000 0.000000
0.980000 0.160000 1.000000 0.000000
0.980000 0.170000 1.000000 0.000000
0.980000 0.180000 1.000000 0.000000
0.980000 0.190000 1.000000 0.000000
0.980000 0.200000 1.000000 0.000000
0.980000 0.210000 1.000000 0.000000
0.980000 0.220000 1.000000 0.000000
0.980000 0.230000 1.000000 0.000000
0.980000 0.240000 1.000000 0.000000
0.980000 0.250000 1.000000 0.000000
0.980000 0.260000 1.000000 0.000000
0.980000 0.270000 1.000000 0.000000
0.980000 0.280000 1.000000 0.000000
0.980000 0.290000 1.000000 0.000000
0.980000 0.300000 1.000000 0.000000
0.980000 0.310000 1.000000 0.000000
0.980000 0.320000 1.000000 0.000000
0.980000 0.330000 1.000000 0.000000
0.980000 0.340000 1.000000 0.000000
0.980000 0.350000 1.000000 0.000000
0.980000 0.360000 1.000000 0.000000
0.980000 0.370000 1.000000 0.000000
0.980000 0.380000 1.000000 0.000000
0.980000 0.390000 1.000000 0.000000
0.980000 0.400000 1.000000 0.000000
0.980000 0.410000 1.000000 0.000000
0.980000 0.420000 1.000000 0.000000
0.980000 0.430000 1.000000 0.000000
0.980000 0.440000 1.000000 0.000000
0.980000 0.450000 1.000000 0.000000
0.980000 0.460000 1.000000 0.000000
0.980000 0.470000 1.000000 0.000000
0.980000 0.480000 1.000000 0.000000
0.980000 0.490000 1.000000 0.000000
0.980000 0.500000 1.000000 0.000000
0.980000 0.510000 1.000000 0.000000
0.980000 0.520000 1.000000 0.000000
0.980000 0.530000 1.000000 0.000000
0.980000 0.540000 1.000000 0.000000
0.980000 0.550000 1.000000 0.000000
0.980000 0.560000 1.000000 0.000000
0.980000 0.570000 1.000000 0.000000
0.980000 0.580000 0.977000 0.069000
0.980000 0.590000 0.949000 0.102220
0.980000 0.600000 0.878000 0.152105
0.980000 0.610000 0.903000 0.123859
0.980000 0.620000 0.891000 0.145014
0.980000 0.630000 0.842000 0.169104
0.980000 0.640000 0.667000 0.125304
0.980000 0.650000 0.629000 0.189285
0.980000 0.660000 0.691000 0.182178
0.980000 0.670000 0.717000 0.190528
0.980000 0.680000 0.711000 0.193052
0.980000 0.690000 0.620000 0.144707
0.980000 0.700000 0.549000 0.160527
0.980000 0.710000 0.657000 0.225612
0.980000 0.720000 0.531000 0.179301
0.980000 0.730000 0.598000 0.205465
0.980000 0.740000 0.523000 0.163710
0.980000 0.750000 0.471000 0.060572
0.980000 0.760000 0.594000 0.269859
0.980000 0.770000 0.561000 0.228230
0.980000 0.780000 0.447000 0.068125
0.980000 0.790000 0.468000 0.054369
0.980000 0.800000 0.479000 0.185658
0.980000 0.810000 0.545000 0.240219
0.980000 0.820000 0.482000 0.182362
0.980000 0.830000 0.387000 0.050606
0.980000 0.840000 0.409000 0.057871
0.980000 0.850000 0.379000 0.031448
0.980000 0.860000 0.381000 0.048877
0.980000 0.870000 0.400000 0.042661
0.980000 0.880000 0.358000 0.048949
0.980000 0.890000 0.362000 0.038936
0.980000 0.900000 0.418000 0.198182
0.980000 0.910000 0.321000 0.057175
0.980000 0.920000 0.345000 0.050050
0.980000 0.930000 0.351000 0.043000
0.980000 0.940000 0.409000 0.199822
0.980000 0.950000 0.335000 0.052583
0.980000 0.960000 0.312000 0.043313
0.980000 0.970000 0.332000 0.044452
0.980000 0.980000 0.297000 0.049608
0.980000 0.990000 0.306000 0.040792
0.970000 0.010000 1.000000 0.000000
0.970000 0.020000 1.000000 0.000000
0.970000 0.030000 1.000000 0.000000
0.970000 0.040000 1.000000 0.000000
0.970000 0.050000 1.000000 0.000000
0.970000 0.060000 1.000000 0.000000
0.970000 0.070000 1.000000 0.000000
0.970000 0.080000 1.000000 0.000000
0.970000 0.090000 1.000000 0.000000
0.970000 0.100000 1.000000 0.000000
0.970000 0.110000 1.000000 0.000000
0.970000 0.120000 1.000000 0.000000
0.970000 0.130000 1.000000 0.000000
0.970000 0.140000 1.000000 0.000000
0.970000 0.150000 1.000000 0.000000
0.970000 0.160000 1.000000 0.000000
0.970000 0.170000 1.000000 0.000000
0.970000 0.180000 1.000000 0.000000
0.970000 0.190000 1.000000 0.000000
0.970000 0.200000 1.000000 0.000000
0.970000 0.210000 1.000000 0.000000
0.970000 0.220000 1.000000 0.000000
0.970000 0.230000 1.000000 0.000000
0.970000 0.240000 1.000000 0.000000
0.970000 0.250000 1.000000 0.000000
0.970000 0.260000 1.000000 0.000000
0.970000 0.270000 1.000000 0.000000
0.970000 0.280000 1.000000 0.000000
0.970000 0.290000 1.000000 0.000000
0.970000 0.300000 1.000000 0.000000
0.970000 0.310000 1.000000 0.000000
0.970000 0.320000 1.000000 0.000000
0.970000 0.330000 1.000000 0.000000
0.970000 0.340000 1.000000 0.000000
0.970000 0.350000 1.000000 0.000000
0.970000 0.360000 1.000000 0.000000
0.970000 0.370000 1.000000 0.000000
0.970000 0.380000 1.000000 0.000000
0.970000 0.390000 1.000000 0.000000
0.970000 0.400000 1.000000 0.000000
0.970000 0.410000 1.000000 0.000000
0.970000 0.420000 1.000000 0.000000
0.970000 0.430000 1.000000 0.000000
0.970000 0.440000 1.000000 0.000000
0.970000 0.450000 1.000000 0.000000
0.970000 0.460000 1.000000 0.000000
0.970000 0.470000 1.000000 0.000000
0.970000 0.480000 1.000000 0.000000
0.970000 0.490000 1.000000 0.000000
0.970000 0.500000 1.000000 0.000000
0.970000 0.510000 1.000000 0.000000
0.970000 0.520000 1.000000 0.000000
0.970000 0.530000 1.000000 0.000000
0.970000 0.540000 1.000000 0.000000
0.970000 0.550000 1.000000 0.000000
0.970000 0.560000 1.000000 0.000000
0.970000 0.570000 1.000000 0.000000
0.970000 0.580000 0.971000 0.064877
0.970000 0.590000 1.000000 0.000000
0.970000 0.600000 0.875000 0.167705
0.970000 0.610000 0.774000 0.122572
0.970000 0.620000 0.814000 0.193194
0.970000 0.630000 0.763000 0.186765
0.970000 0.640000 0.759000 0.168372
0.970000 0.650000 0.702000 0.162776
0.970000 0.660000 0.610000 0.199198
0.970000 0.670000 0.700000 0.158304
0.970000 0.680000 0.593000 0.212087
0.970000 0.690000 0.641000 0.136854
0.970000 0.700000 0.575000 0.150947
0.970000 0.710000 0.567000 0.159126
0.970000 0.720000 0.565000 0.151013
0.970000 0.730000 0.479000 0.058215
0.970000 0.740000 0.558000 0.153935
0.970000 0.750000 0.569000 0.224207
0.970000 0.760000 0.430000 0.050596
0.970000 0.770000 0.494000 0.063592
0.970000 0.780000 0.426000 0.044317
0.970000 0.790000 0.437000 0.063253
0.970000 0.800000 0.505000 0.255470
0.970000 0.810000 0.431000 0.066098
0.970000 0.820000 0.430000 0.052154
0.970000 0.830000 0.417000 0.076818
0.970000 0.840000 0.400000 0.051575
0.970000 0.850000 0.358000 0.060299
0.970000 0.860000 0.390000 0.050990
0.970000 0.870000 0.374000 0.033226
0.970000 0.880000 0.379000 0.037537
0.970000 0.890000 0.357000 0.055866
0.970000 0.900000 0.345000 0.044102
0.970000 0.910000 0.343000 0.031321
0.970000 0.920000 0.346000 0.037202
0.970000 0.930000 0.341000 0.025865
0.970000 0.940000 0.342000 0.037895
0.970000 0.950000 0.299000 0.044822
0.970000 0.960000 0.336000 0.031686
0.970000 0.970000 0.340000 0.049598
0.970000 0.980000 0.317000 0.061000
0.970000 0.990000 0.342000 0.031875
0.960000 0.010000 1.000000 0.000000
0.960000 0.020000 1.000000 0.000000
0.960000 0.030000 1.000000 0.000000
0.960000 0.040000 1.000000 0.000000
0.960000 0.050000 1.000000 0.000000
0.960000 0.060000 1.000000 0.000000
0.960000 0.070000 1.000000 0.000000
0.960000 0.080000 1.000000 0.000000
0.960000 0.090000 1.000000 0.000000
0.960000 0.100000 1.000000 0.000000
0.960000 0.110000 1.000000 0.000000
0.960000 0.120000 1.000000 0.000000
0.960000 0.130000 1.000000 0.000000
0.960000 0.140000 1.000000 0.000000
0.960000 0.150000 1.000000 0.000000
0.960000 0.160000 1.000000 0.000000
0.960000 0.170000 1.000000 0.000000
0.960000 0.180000 1.000000 0.000000
0.960000 0.190000 1.000000 0.000000
0.960000 0.200000 1.000000 0.000000
0.960000 0.210000 1.000000 0.000000
0.960000 0.220000 1.000000 0.000000
0.960000 0.230000 1.000000 0.000000
0.960000 0.240000 1.000000 0.000000
0.960000 0.250000 1.000000 0.000000
0.960000 0.260000 1.000000 0.000000
0.960000 0.270000 1.000000 0.000000
0.960000 0.280000 1.000000 0.000000
0.960000 0.290000 1.000000 0.000000
0.960000 0.300000 1.000000 0.000000
0.960000 0.310000 1.000000 0.000000
0.960000 0.320000 1.000000 0.000000
0.960000 0.330000 1.000000 0.000000
0.960000 0.340000 1.000000 0.000000
0.960000 0.350000 1.000000 0.000000
0.960000 0.360000 1.000000 0.000000
0.960000 0.370000 1.000000 0.000000
0.960000 0.380000 1.000000 0.000000
0.960000 0.390000 1.000000 0.000000
0.960000 0.400000 1.000000 0.000000
0.960000 0.410000 1.000000 0.000000
0.960000 0.420000 1.000000 0.000000
0.960000 0.430000 1.000000 0.000000
0.960000 0.440000 1.000000 0.000000
0.960000 0.450000 1.000000 0.000000
0.960000 0.460000 1.000000 0.000000
0.960000 0.470000 1.000000 0.000000
0.960000 0.480000 1.000000 0.000000
0.960000 0.490000 1.000000 0.000000
0.960000 0.500000 1.000000 0.000000
0.960000 0.510000 1.000000 0.000000
0.960000 0.520000 1.000000 0.000000
0.960000 0.530000 1.000000 0.000000
0.960000 0.540000 1.000000 0.000000
0.960000 0.550000 1.000000 0.000000
0.960000 0.560000 1.000000 0.000000
0.960000 0.570000 1.000000 0.000000
