0.00000000 0.09954000 0.90046000 500
100.00000000 0.15598000 0.84402000 500
200.00000000 0.19208000 0.80792000 500
300.00000000 0.21636000 0.78364000 500
400.00000000 0.23576000 0.76424000 500
500.00000000 0.24864000 0.75136000 500
600.00000000 0.25688000 0.74312000 500
700.00000000 0.26560000 0.73440000 500
800.00000000 0.27142000 0.72858000 500
900.00000000 0.27506000 0.72494000 500
1000.00000000 0.27774000 0.72226000 500
1100.00000000 0.28360000 0.71640000 500
1200.00000000 0.28376000 0.71624000 500
1300.00000000 0.29024000 0.70976000 500
1400.00000000 0.29262000 0.70738000 500
1500.00000000 0.29578000 0.70422000 500
1600.00000000 0.29824000 0.70176000 500
1700.00000000 0.29812000 0.70188000 500
1800.00000000 0.29864000 0.70136000 500
1900.00000000 0.30170000 0.69830000 500
2000.00000000 0.30302000 0.69698000 500
2100.00000000 0.30492000 0.69508000 500
2200.00000000 0.30364000 0.69636000 500
2300.00000000 0.30422000 0.69578000 500
2400.00000000 0.30586000 0.69414000 500
2500.00000000 0.30588000 0.69412000 500
2600.00000000 0.30736000 0.69264000 500
2700.00000000 0.30990000 0.69010000 500
2800.00000000 0.31122000 0.68878000 500
2900.00000000 0.30984000 0.69016000 500
3000.00000000 0.30914000 0.69086000 500
3100.00000000 0.30802000 0.69198000 500
3200.00000000 0.30736000 0.69264000 500
3300.00000000 0.30890000 0.69110000 500
3400.00000000 0.31064000 0.68936000 500
3500.00000000 0.31018000 0.68982000 500
3600.00000000 0.30942000 0.69058000 500
3700.00000000 0.30898000 0.69102000 500
3800.00000000 0.30938000 0.69062000 500
3900.00000000 0.30884000 0.69116000 500
4000.00000000 0.30966000 0.69034000 500
4100.00000000 0.31126000 0.68874000 500
4200.00000000 0.31270000 0.68730000 500
4300.00000000 0.31294000 0.68706000 500
4400.00000000 0.31342000 0.68658000 500
4500.00000000 0.31440000 0.68560000 500
4600.00000000 0.31322000 0.68678000 500
4700.00000000 0.31070000 0.68930000 500
4800.00000000 0.31170000 0.68830000 500
4900.00000000 0.31272000 0.68728000 500
5000.00000000 0.31282000 0.68718000 500
5100.00000000 0.31142000 0.68858000 500
5200.00000000 0.31174000 0.68826000 500
5300.00000000 0.31208000 0.68792000 500
5400.00000000 0.30994000 0.69006000 500
5500.00000000 0.31238000 0.68762000 500
5600.00000000 0.31234000 0.68766000 500
5700.00000000 0.31376000 0.68624000 500
5800.00000000 0.31424000 0.68576000 500
5900.00000000 0.31448000 0.68552000 500
6000.00000000 0.31636000 0.68364000 500
6100.00000000 0.31676000 0.68324000 500
6200.00000000 0.31634000 0.68366000 500
6300.00000000 0.31640000 0.68360000 500
6400.00000000 0.31670000 0.68330000 500
6500.00000000 0.31724000 0.68276000 500
6600.00000000 0.31638000 0.68362000 500
6700.00000000 0.31476000 0.68524000 500
6800.00000000 0.31440000 0.68560000 500
6900.00000000 0.31576000 0.68424000 500
7000.00000000 0.31658000 0.68342000 500
7100.00000000 0.31622000 0.68378000 500
7200.00000000 0.31358000 0.68642000 500
7300.00000000 0.31446000 0.68554000 500
7400.00000000 0.31502000 0.68498000 500
7500.00000000 0.31552000 0.68448000 500
7600.00000000 0.31560000 0.68440000 500
7700.00000000 0.31492000 0.68508000 500
7800.00000000 0.31464000 0.68536000 500
7900.00000000 0.31280000 0.68720000 500
8000.00000000 0.31288000 0.68712000 500
8100.00000000 0.31190000 0.68810000 500
8200.00000000 0.31112000 0.68888000 500
8300.00000000 0.31326000 0.68674000 500
8400.00000000 0.31278000 0.68722000 500
8500.00000000 0.31208000 0.68792000 500
8600.00000000 0.31508000 0.68492000 500
8700.00000000 0.31580000 0.68420000 500
8800.00000000 0.31682000 0.68318000 500
8900.00000000 0.31528000 0.68472000 500
9000.00000000 0.31482000 0.68518000 500
9100.00000000 0.31290000 0.68710000 500
9200.00000000 0.31384000 0.68616000 500
9300.00000000 0.31600000 0.68400000 500
9400.00000000 0.31594000 0.68406000 500
9500.00000000 0.31576000 0.68424000 500
9600.00000000 0.31458000 0.68542000 500
9700.00000000 0.31456000 0.68544000 500
9800.00000000 0.31766000 0.68234000 500
9900.00000000 0.31618000 0.68382000 500
10000.00000000 0.31498000 0.68502000 500
10100.00000000 0.31486000 0.68514000 500
10200.00000000 0.31358000 0.68642000 500
10300.00000000 0.31646000 0.68354000 500
10400.00000000 0.31562000 0.68438000 500
10500.00000000 0.31440000 0.68560000 500
10600.00000000 0.31462000 0.68538000 500
10700.00000000 0.31484000 0.68516000 500
10800.00000000 0.31288000 0.68712000 500
10900.00000000 0.31096000 0.68904000 500
11000.00000000 0.31210000 0.68790000 500
11100.00000000 0.31364000 0.68636000 500
11200.00000000 0.31534000 0.68466000 500
11300.00000000 0.31618000 0.68382000 500
11400.00000000 0.31420000 0.68580000 500
11500.00000000 0.31532000 0.68468000 500
11600.00000000 0.31512000 0.68488000 500
11700.00000000 0.31352000 0.68648000 500
11800.00000000 0.31478000 0.68522000 500
11900.00000000 0.31382000 0.68618000 500
12000.00000000 0.31386000 0.68614000 500
12100.00000000 0.31596000 0.68404000 500
12200.00000000 0.31612000 0.68388000 500
