0.10 0.10 1.00000
0.10 0.20 1.00000
0.10 0.30 1.00000
0.10 0.40 1.00000
0.10 0.50 1.00000
0.10 0.60 0.81932
0.10 0.70 0.53236
0.10 0.80 0.43354
0.10 0.90 0.35848
0.20 0.10 1.00000
0.20 0.20 1.00000
0.20 0.30 1.00000
0.20 0.40 1.00000
0.20 0.50 1.00000
0.20 0.60 0.81956
0.20 0.70 0.53086
0.20 0.80 0.42930
0.20 0.90 0.36064
0.30 0.10 1.00000
0.30 0.20 1.00000
0.30 0.30 1.00000
0.30 0.40 1.00000
0.30 0.50 1.00000
0.30 0.60 0.82074
0.30 0.70 0.53574
0.30 0.80 0.42862
0.30 0.90 0.35534
0.40 0.10 1.00000
0.40 0.20 1.00000
0.40 0.30 1.00000
0.40 0.40 1.00000
0.40 0.50 1.00000
0.40 0.60 0.82454
0.40 0.70 0.53180
0.40 0.80 0.42450
0.40 0.90 0.36018
0.50 0.10 1.00000
0.50 0.20 1.00000
0.50 0.30 1.00000
0.50 0.40 1.00000
0.50 0.50 1.00000
0.50 0.60 0.82194
0.50 0.70 0.53752
0.50 0.80 0.42544
0.50 0.90 0.35822
0.60 0.10 1.00000
0.60 0.20 1.00000
0.60 0.30 1.00000
0.60 0.40 1.00000
0.60 0.50 1.00000
0.60 0.60 0.82084
0.60 0.70 0.53828
0.60 0.80 0.43030
0.60 0.90 0.35950
0.70 0.10 1.00000
0.70 0.20 1.00000
0.70 0.30 1.00000
0.70 0.40 1.00000
0.70 0.50 1.00000
0.70 0.60 0.81738
0.70 0.70 0.53702
0.70 0.80 0.42878
0.70 0.90 0.35716
0.80 0.10 1.00000
0.80 0.20 1.00000
0.80 0.30 1.00000
0.80 0.40 1.00000
0.80 0.50 1.00000
0.80 0.60 0.82402
0.80 0.70 0.53194
0.80 0.80 0.42436
0.80 0.90 0.35630
0.90 0.10 1.00000
0.90 0.20 1.00000
0.90 0.30 1.00000
0.90 0.40 1.00000
0.90 0.50 1.00000
0.90 0.60 0.84246
0.90 0.70 0.53444
0.90 0.80 0.43202
0.90 0.90 0.35830

